TIPOTRANSACCION,TRANSACCIONID,FECHA,FECHACONTABLE,CATEGORIA,NUMERODOCUMENTO,DOCUMENTO,ESTABLECIMIENTO,ZONA,LOTE,ACTIVIDAD,CTG,LABORPRODUCTO,LABORPRODUCTOID,LOTEACTIVIDADID,IMPLEMENTO,PARTIDA,SUPERFICIE,SUPERFICIEASIGNADA,CANTIDAD,UNIDAD,CANTIDADSECUNDARIA,UNIDADSECUNDARIA,IMPORTE,DESCRIPCION,CANTIDADHA,DEPOSITO,PRECIO,TIPOLABOR,PLANAGRICOLAITEMDESC,INDICADOR,TIPO,ESTADO,PRODUCTOTIPO,CLASEVO,CAMPANIA,AMBIENTE,ANOMES,COORDENADAS,PORCENTAJEHUMEDAD,LABORUTADA,MONEDAPRODUCTO,MONEDATRANSACCION,CANTIDADHUMEDA,CANTIDADSECA,SUPERFICIECOSECHADA,SUPERFICIESEMBRADA,RINDESECOSEMBRADO,RINDESECOCOSECHADO,IMPORTEHA,EMPRESA,ESTADIO,VARIEDAD,LUGARID,ACTIVIDADID,CAMPANAID,BANDATOXICOLOGICA,PRODUCTOFAMILIAID,PRODUCTORUBROID,CENTROCOSTO,RINDECANTHALOTE,RINDECANTHAESTABLECIMIENTO,IMPORTEHARINDELOTE,IMPORTEHARINDEESTABLECIMIENTO,MARCA,PRINCIPIOACTIVO,SUBFAMILIA,FAMILIA,RUBRO
Compra,166581,2023-06-27,2023-06-27,Cosecha,0831,"COS-PAS - 851","La Emilita","La Emilia","Lote 12","Maiz 2°",NULL,"Grano Maíz",491,2346,,"CAMPAÑA 22/23",93.5,93.5,159700,Kilos,0,NULL,0,,1708.02,LEM-015,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-06,,NULL,"Cosecha Gruesa",PESOS,PESOS,159700,159700,93.5,93.5,1708.02,1708.02,0,"HYH Outfitters S.A.",NULL,NULL,50,40,23,NULL,16,9,"La Emilita-Maiz 2°-CAMPAÑA 22/23",1708.0214,241.7865,0,0,,,,CEREALES,Granos
Compra,166587,2023-06-27,2023-06-27,Cosecha,0832,"COS-PAS - 852","La Emilita","La Emilia","Lote 12","Maiz 2°",NULL,"Grano Maíz",491,2346,,"CAMPAÑA 22/23",93.5,93.5,186600,Kilos,0,NULL,0,,1995.72,LEM-016,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-06,,NULL,"Cosecha Gruesa",PESOS,PESOS,186600,186600,93.5,93.5,1995.72,1995.72,0,"HYH Outfitters S.A.",NULL,NULL,50,40,23,NULL,16,9,"La Emilita-Maiz 2°-CAMPAÑA 22/23",1995.7219,282.5132,0,0,,,,CEREALES,Granos
Compra,166593,2023-06-27,2023-06-27,Cosecha,0834,"COS-PAS - 854","La Emilita","La Emilia","Lote 12","Maiz 2°",NULL,"Grano Maíz",491,2346,,"CAMPAÑA 22/23",93.5,93.5,14900,Kilos,0,NULL,0,,159.358,LE-001,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-06,,NULL,"Cosecha Gruesa",PESOS,PESOS,14900,14900,93.5,93.5,159.358,159.358,0,"HYH Outfitters S.A.",NULL,NULL,50,40,23,NULL,16,9,"La Emilita-Maiz 2°-CAMPAÑA 22/23",159.3583,22.5587,0,0,,,,CEREALES,Granos
Compra,168827,2023-07-04,2023-07-04,Cosecha,,"COS-TRAS - 2926","La Primavera","Vuelta del Monte","Lote 5","Maiz 1°",10110722364,"Grano Maíz",491,2014,,"CAMPAÑA 22/23",NULL,116.5,36340,Kilos,0,NULL,0,"Generado por TRAS-COS - 2903 - JESUS MARIA - HYH - CAMPAÑA 22-23",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,36340,36340,115,233,155.966,316,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",311.9313,36.2856,0,0,,,,CEREALES,Granos
Compra,168842,2023-07-04,2023-07-04,Cosecha,,"COS-TRAS - 2927","La Primavera","Vuelta del Monte","Lote 5","Maiz 1°",10110723544,"Grano Maíz",491,2014,,"CAMPAÑA 22/23",NULL,116.5,32000,Kilos,0,NULL,0,"Generado por TRAS-COS - 2904 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,32000,32000,115,233,137.339,278.261,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",274.6781,31.9521,0,0,,,,CEREALES,Granos
Compra,168847,2023-07-04,2023-07-04,Cosecha,,"COS-TRAS - 2928","La Primavera","Vuelta del Monte","Lote 5","Maiz 1°",10110723659,"Grano Maíz",491,2014,,"CAMPAÑA 22/23",NULL,116.5,31200,Kilos,0,NULL,0,"Generado por TRAS-COS - 2905 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,31200,31200,115,233,133.906,271.304,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",267.8112,31.1533,0,0,,,,CEREALES,Granos
Compra,168915,2023-07-04,2023-07-04,Cosecha,,"COS-TRAS - 2929","La Primavera","Vuelta del Monte","Lote 5","Maiz 1°",10110727191,"Grano Maíz",491,2014,,"CAMPAÑA 22/23",NULL,116.5,32000,Kilos,0,NULL,0,"Generado por TRAS-COS - 2906 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,32000,32000,115,233,137.339,278.261,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",274.6781,31.9521,0,0,,,,CEREALES,Granos
Compra,168943,2023-07-04,2023-07-04,Cosecha,,"COS-TRAS - 2930","La Primavera","Vuelta del Monte","Lote 5","Maiz 1°",10110729293,"Grano Maíz",491,2014,,"CAMPAÑA 22/23",NULL,116.5,31500,Kilos,0,NULL,0,"Generado por TRAS-COS - 2907 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,31500,31500,115,233,135.193,273.913,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",270.3863,31.4528,0,0,,,,CEREALES,Granos
Compra,171886,2023-07-07,2023-07-07,Cosecha,0884,"COS-PAS - 904","La Primavera","Vuelta del Monte","Lote 5","Maiz 1°",NULL,"Grano Maíz",491,2014,,"CAMPAÑA 22/23",116.5,116.5,10000,Kilos,0,NULL,0,,85.8369,BLZ-005,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,"Cosecha Gruesa",PESOS,PESOS,10000,10000,115,233,42.9185,86.9565,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",85.8369,9.985,0,0,,,,CEREALES,Granos
Compra,171886,2023-07-07,2023-07-07,Cosecha,0884,"COS-PAS - 904","La Primavera","Vuelta del Monte","Lote 5","Maiz 1°",NULL,"Grano Maíz",491,2014,,"CAMPAÑA 22/23",116.5,116.5,131580,Kilos,0,NULL,0,,1129.44,BLZ-006,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,"Cosecha Gruesa",PESOS,PESOS,131580,131580,115,233,564.721,1144.17,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",1129.4421,131.3829,0,0,,,,CEREALES,Granos
Compra,175810,2023-07-11,2023-07-11,Cosecha,,"COS-TRAS - 3227","La Primavera","Vuelta del Monte","Lote 5","Maiz 1°",,"Grano Maíz",491,2014,,"CAMPAÑA 22/23",NULL,116.5,56760,Kilos,0,NULL,0,"Generado por TRAS-COS-GEST - 37 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,56760,56760,115,233,243.605,493.565,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",487.2103,56.675,0,0,,,,CEREALES,Granos
Compra,175812,2023-07-11,2023-07-11,Cosecha,,"COS-TRAS - 3228","La Primavera","Vuelta del Monte","Lote 5","Maiz 1°",,"Grano Maíz",491,2014,,"CAMPAÑA 22/23",NULL,116.5,55580,Kilos,0,NULL,0,"Generado por TRAS-COS-GEST - 38 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,55580,55580,115,233,238.541,483.304,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",477.0815,55.4968,0,0,,,,CEREALES,Granos
Compra,176085,2023-07-17,2023-07-17,Cosecha,0929,"COS-PAS - 949","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",NULL,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",42,42,21280,Kilos,0,NULL,0,,506.667,BLZ-007,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,"Cosecha Gruesa",PESOS,PESOS,21280,21280,42,84,253.333,506.667,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",506.6667,21.2481,0,0,,,,CEREALES,Granos
Compra,176085,2023-07-17,2023-07-17,Cosecha,0929,"COS-PAS - 949","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",NULL,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",42,42,7940,Kilos,0,NULL,0,,189.048,BLZ-008,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,"Cosecha Gruesa",PESOS,PESOS,7940,7940,42,84,94.5238,189.048,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",189.0476,7.9281,0,0,,,,CEREALES,Granos
Compra,172587,2023-07-15,2023-07-15,Cosecha,,"COS-TRAS - 3018","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",10110882855,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",NULL,42,30320,Kilos,0,NULL,0,"Generado por TRAS-COS - 2992 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,30320,30320,42,84,360.952,721.905,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",721.9048,30.2746,0,0,,,,CEREALES,Granos
Compra,172583,2023-07-15,2023-07-15,Cosecha,,"COS-TRAS - 3016","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",10110882813,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",NULL,42,29800,Kilos,0,NULL,0,"Generado por TRAS-COS - 2990 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,29800,29800,42,84,354.762,709.524,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",709.5238,29.7554,0,0,,,,CEREALES,Granos
Compra,172577,2023-07-15,2023-07-15,Cosecha,,"COS-TRAS - 3013","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",10110882731,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",NULL,42,4800,Kilos,0,NULL,0,"Generado por TRAS-COS - 2987 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,4800,4800,42,84,57.1429,114.286,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",114.2857,4.7928,0,0,,,,CEREALES,Granos
Compra,172564,2023-07-15,2023-07-15,Cosecha,,"COS-TRAS - 3011","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",10110882551,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",NULL,42,35570,Kilos,0,NULL,0,"Generado por TRAS-COS - 2985 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,35570,35570,42,84,423.452,846.905,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",846.9048,35.5167,0,0,,,,CEREALES,Granos
Compra,171886,2023-07-07,2023-07-07,Cosecha,0884,"COS-PAS - 904","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",NULL,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",42,42,10060,Kilos,0,NULL,0,,239.524,BLZ-002,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,"Cosecha Gruesa",PESOS,PESOS,10060,10060,42,84,119.762,239.524,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",239.5238,10.0449,0,0,,,,CEREALES,Granos
Compra,171886,2023-07-07,2023-07-07,Cosecha,0884,"COS-PAS - 904","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",NULL,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",42,42,64260,Kilos,0,NULL,0,,1530,BLZ-003,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,"Cosecha Gruesa",PESOS,PESOS,64260,64260,42,84,765,1530,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",1530,64.1638,0,0,,,,CEREALES,Granos
Compra,170134,2023-07-07,2023-07-07,Cosecha,,"COS-TRAS - 2992","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",10110782963,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",NULL,42,16880,Kilos,0,NULL,0,"Generado por TRAS-COS - 2969 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,16880,16880,42,84,200.952,401.905,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",401.9048,16.8547,0,0,,,,CEREALES,Granos
Compra,170139,2023-07-07,2023-07-07,Cosecha,,"COS-TRAS - 2994","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",10110783962,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",NULL,42,10000,Kilos,0,NULL,0,"Generado por TRAS-COS - 2971 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,10000,10000,42,84,119.048,238.095,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",238.0952,9.985,0,0,,,,CEREALES,Granos
Compra,170275,2023-07-07,2023-07-07,Cosecha,,"COS-TRAS - 2999","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",10110791969,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",NULL,42,31580,Kilos,0,NULL,0,"Generado por TRAS-COS - 2976 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,31580,31580,42,84,375.952,751.905,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",751.9048,31.5327,0,0,,,,CEREALES,Granos
Compra,170278,2023-07-07,2023-07-07,Cosecha,,"COS-TRAS - 3000","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",10110792049,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",NULL,42,31740,Kilos,0,NULL,0,"Generado por TRAS-COS - 2977 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,31740,31740,42,84,377.857,755.714,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",755.7143,31.6925,0,0,,,,CEREALES,Granos
Compra,172618,2023-07-15,2023-07-15,Cosecha,,"COS-TRAS - 3031","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",10110885901,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",NULL,42,17820,Kilos,0,NULL,0,"Generado por TRAS-COS - 3005 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,17820,17820,42,84,212.143,424.286,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",424.2857,17.7933,0,0,,,,CEREALES,Granos
Compra,172601,2023-07-15,2023-07-15,Cosecha,,"COS-TRAS - 3025","La Primavera","Vuelta del Monte","Lote 6","Maiz 1°",10110883550,"Grano Maíz",491,2015,,"CAMPAÑA 22/23",NULL,42,11380,Kilos,0,NULL,0,"Generado por TRAS-COS - 2999 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,11380,11380,42,84,135.476,270.952,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",270.9524,11.363,0,0,,,,CEREALES,Granos
Compra,170129,2023-07-07,2023-07-07,Cosecha,,"COS-TRAS - 2990","La Primavera","Vuelta del Monte","Lote 7","Maiz 1°",10110782790,"Grano Maíz",491,2016,,"CAMPAÑA 22/23",NULL,54.5,30480,Kilos,0,NULL,0,"Generado por TRAS-COS - 2967 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,30480,30480,55,109,279.633,554.182,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",559.2661,30.4343,0,0,,,,CEREALES,Granos
Compra,170131,2023-07-07,2023-07-07,Cosecha,,"COS-TRAS - 2991","La Primavera","Vuelta del Monte","Lote 7","Maiz 1°",10110782863,"Grano Maíz",491,2016,,"CAMPAÑA 22/23",NULL,54.5,30800,Kilos,0,NULL,0,"Generado por TRAS-COS - 2968 - ",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,30800,30800,55,109,282.569,560,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",565.1376,30.7539,0,0,,,,CEREALES,Granos
Compra,170034,2023-07-06,2023-07-06,Cosecha,,"COS-TRAS - 2986","La Primavera","Vuelta del Monte","Lote 7","Maiz 1°",10110777705,"Grano Maíz",491,2016,,"CAMPAÑA 22/23",NULL,54.5,31060,Kilos,0,NULL,0,"Generado por TRAS-COS - 2963 - CORREDOR GRASSI SA SYNGENTA AVC",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,31060,31060,55,109,284.954,564.727,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",569.9083,31.0135,0,0,,,,CEREALES,Granos
Compra,171886,2023-07-07,2023-07-07,Cosecha,0884,"COS-PAS - 904","La Primavera","Vuelta del Monte","Lote 7","Maiz 1°",NULL,"Grano Maíz",491,2016,,"CAMPAÑA 22/23",54.5,54.5,16000,Kilos,0,NULL,0,,293.578,BLZ-001,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,"Cosecha Gruesa",PESOS,PESOS,16000,16000,55,109,146.789,290.909,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",293.578,15.976,0,0,,,,CEREALES,Granos
Compra,171886,2023-07-07,2023-07-07,Cosecha,0884,"COS-PAS - 904","La Primavera","Vuelta del Monte","Lote 7","Maiz 1°",NULL,"Grano Maíz",491,2016,,"CAMPAÑA 22/23",54.5,54.5,106300,Kilos,0,NULL,0,,1950.46,BLZ-006,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,"Cosecha Gruesa",PESOS,PESOS,106300,106300,55,109,975.229,1932.73,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",1950.4587,106.1408,0,0,,,,CEREALES,Granos
Compra,171886,2023-07-07,2023-07-07,Cosecha,0884,"COS-PAS - 904","La Primavera","Vuelta del Monte","Lote 7","Maiz 1°",NULL,"Grano Maíz",491,2016,,"CAMPAÑA 22/23",54.5,54.5,152540,Kilos,0,NULL,0,,2798.9,BLZ-007,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,"Cosecha Gruesa",PESOS,PESOS,152540,152540,55,109,1399.45,2773.45,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",2798.8991,152.3115,0,0,,,,CEREALES,Granos
Compra,171886,2023-07-07,2023-07-07,Cosecha,0884,"COS-PAS - 904","La Primavera","Vuelta del Monte","Lote 8","Maiz 1°",NULL,"Grano Maíz",491,2017,,"CAMPAÑA 22/23",49,49,36520,Kilos,0,NULL,0,,745.306,BLZ-001,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,"Cosecha Gruesa",PESOS,PESOS,36520,36520,48,98,372.653,760.833,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",745.3061,36.4653,0,0,,,,CEREALES,Granos
Compra,168278,2023-07-03,2023-07-03,Cosecha,,"COS-TRAS - 2901","La Primavera","Vuelta del Monte","Lote 8","Maiz 1°",10110695664,"Grano Maíz",491,2017,,"CAMPAÑA 22/23",NULL,49,36800,Kilos,0,NULL,0,"Generado por TRAS-COS - 2881 - JESUS MARIA - HYH - CAMPAÑA 22-23",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,36800,36800,48,98,375.51,766.667,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",751.0204,36.7449,0,0,,,,CEREALES,Granos
Compra,168281,2023-07-03,2023-07-03,Cosecha,,"COS-TRAS - 2902","La Primavera","Vuelta del Monte","Lote 8","Maiz 1°",10110695716,"Grano Maíz",491,2017,,"CAMPAÑA 22/23",NULL,49,36240,Kilos,0,NULL,0,"Generado por TRAS-COS - 2882 - JESUS MARIA - HYH - CAMPAÑA 22-23",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,36240,36240,48,98,369.796,755,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",739.5918,36.1857,0,0,,,,CEREALES,Granos
Compra,168313,2023-07-03,2023-07-03,Cosecha,,"COS-TRAS - 2903","La Primavera","Vuelta del Monte","Lote 8","Maiz 1°",10110697392,"Grano Maíz",491,2017,,"CAMPAÑA 22/23",NULL,49,31620,Kilos,0,NULL,0,"Generado por TRAS-COS - 2883 - JESUS MARIA - HYH - CAMPAÑA 22-23",0,"BLOQUE VUELTA DEL MONTE ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-07,,NULL,NULL,PESOS,PESOS,31620,31620,48,98,322.653,658.75,0,"HYH Outfitters S.A.",NULL,NULL,53,42,23,NULL,16,9,"La Primavera-Maiz 1°-CAMPAÑA 22/23",645.3061,31.5726,0,0,,,,CEREALES,Granos
